Review,Score
"Tolong dong min di perbaiki masa habis main layar nya langsung hitam, harus login ulang lagi baru main lagi habis main login ulang lagi, kan cape harus login ulang terus. Sudah berapa kali juga apk nya saya hapus baru download lagi tetap aja sama habis main layar nya hitam. Tolong min di perbaiki sudah seminggu kaya gini terus.",3
"Saya tidak tahu apa ini bug atau apa, saya lagi main rank, tapi tiba-tiba black screen sebentar dan tampilan pergi ke lobby, jika ini bug, mohon diperbaiki, saya tidak jarang mengalami hal seperti itu, Saya pikir itu mungkin karena perangkat saya yang tidak kuat, tapi setelah saya coba main game yang lebih berat tidak terjadi apa-apa, sangat lancar, jika ini bug mohon diperbaiki. 🙏🏻🙏🏻🙏🏻",3
"untuk gameplay, tampilan, dan pengontrolan enakkk lahhh , tapi kadang kadang server jelek, pdahal udh pake wifi+data tetep saja ping tidak stabilll, ada juga beberapa bug,dan masih keamanan game nya masih rentan masih banyak cheater(map hack,damage hack)",3
"game nya bagus, minus nya kebanyakan dark sistem yang banyak ngetroll. capek capek main nyempetin waktu pas main Mlah di kasih tim laknat",3
"semoga untuk game ini sistem kedepannya bisa lebih baik dan terkait sistem pra pilihan Lane yang baru ini saya tidak terlalu senang karena saya adalah player solo dan harus memilih minimal dua Lane terlebih dahulu sebelum memasuki matcmaking dan biasanya Lane yang sering saya pilih adalah jungle tapi sekarang jarang, bisa tukar Lane tapi kalau setuju semoga bisa satu Lane saja sebelum matcmaking walaupun gak party dah itu aja sih.",3
"Ini ngelag mulu deh, sdh hampir 10 kali lebih sy restart game nya tapi tetep aja nge lag, trs jg pas bru masuk warna nya utem semua gaada gambarnya. Tolong lag nya dikurangin. Dan diperbaiki secepat mungkin. Thx.",3
"Untuk moonton tolong di perbaiki lagi game nya, saya disini bermain sudah lama sekali. Tapi mengapa baru kali ini ada kejadian dimana ketika saya bermain mode classic ketika loading saat masuk ke game nya selesai pasti dissconect dan akhirnya harus reconnect sementara reconnect nya lama dan saya kena AFK padahal saya masih bisa bermain lagi. Kalau begitu bagaimana saya bisa menang ranked. Tolong di perbaik !!!",3
"Maaf min. Bener atau tidakTp banyak dari para pemain mengatakan, tampilan baru, backsound, serta bbrp sistem dlm permainan disini mirip game sebelah. Apa karena ada perubahan kondisi grafik yang lebih padat dan lebih pekat dimata, membuat sistem permainannya ikut-ikutan dengan game sebelah kah? Karena game sebelah saya akui masalah grafik dah lebih jago. Cuman karena lebih kesan monoton, jadinya kurang seru. ML udah seru dan nada serta irama BS nya menggebu-gebu, jadi ikut-ikut slow begitu?",3
"Maaf untuk sekarang,in sya,memberikan 3 bintang. Dikarnakan,mengenai AFK yg tidak di sengajakan,di mohon untk,lebih teliti lagi Dalam memengurangi kredit skor.. Krna bnyk yg di daerah2 terpencil yg jaringannya jauh dri kata baik.., Dan sering AFK krna koneksi jaringan yg buruk, Intinya harus lebih teliti lagi dlm memilih dan memberikan hukuman,.apakah diAFK in di sengajakan atau tidak..krna disaat mengajukan banding,kredit skor saya sudh di kurangi,,dan sudh tidak dikembalikan lagi.. Trimaksi.",3
"Menurut saya game ini sangat bagus,.. Tpi seharusnya sistem mobile legend bikin seleksi masuk permainan.. Supaya berdasarkan kekuatan sistem sinyal karna kasian kawan2 yg sudah berjuang pus rank,, tp dapat temen yg suka ngelag atau afk gara2 sinyal.. Jadi nya pasti kalah.. Dan turun rank..saya sendiri kesal bukan kepala.. Gara2 temen lag atai afk dari epic turun ke GM III padahal mau ke epic butuh waktu berminggu2 kalo main solo.. Tolong admin dipertimbangkan.",3
Makin lag... padahal ms bagus. Jaringa 4g hp samsung s8!!! Server parah malah bnyk bugg nya yg pembaruan baru... klo ga mau kehilangan player tolong server di stabilkan!! Jgn update hero baru trus dan penampilan atau remake hero..! Percuma gragik bagus tp bnyka bug dan lagg nya!!! Tolong diperhatikan!!!,3
tolong kedepannya sistem match nya di benerin setarain skill solo Player nya..,3
"Harap Masalah Sinyal saat di in-game di perbaiki lagi, soalnya rasa kurang enak,.jaringan bagus hp Xiaomi ram 4gb, .tapi saat mau masuk kepertandingannya lemot dan bisa kembali ke 0℅ ...saya udah lama main game ini dan saya sudah banyak ngeluarin uang untuk game ini.. Pliies lah diperbaiki lagi",3
"Masalahnya pasti selalu ada di sinyal, padahal sinyal bagus ga ada yang kurang, kenapa tiba-tiba jadi afk?. Apalagi kalo main rank, waktu itu pernah win streak di rank, eh tiba-tiba langsung di kasih tim yang dark sistem. Sebenernya gamenya udah bagus, tapi masih lebih bagus lagi kalo bug nya di perbaiki.",3
"setelah update bug makin banyak, untuk grafisnya tdk bisa di turunkan ke rendah, walaupun sdh di turunkan ke grafis yg rendah tpi kualitas grafisnya ngebug di sedang, alhasil hp gw gk dukung grafis sedang dan nge lag parah. tolong diperbaiki segera, untuk sementara aplikasi nya sdh saya hapus",3
"Mobile Legends sekarang gak kayak dulu. dulu, hampir semua teman temanku punya game ini. Tapi semakin kesini kok yang diupgrade cuman skin and heronya doang, sedangkan masalah jaringan kagak? Alhasil, tinggal sedikit temen dutaku yang main. Tolong di perbaiki!",3
"Ton, plis lah, Ton. Skin boleh tambah, tapi jaringan benerin lah ton. Masa pas masuk Battlefield, ini keluar sendiri, Ton. Relog gak bisa-bisa mulu, pas loading masuk 8% keluar sendiri, trus masuk lagi ke Battlefield, stuck di 8% trus keluar sendiri, gitu aja trus ampe matahari terbit dari barat. Ton, plis lah. Benerin jaringan, jangan mentingin skinnya mulu. Setidaknya, kembalikan Kredit Skor kami, Terima kasih.",3
Saya mau konsultasi tentang game ini.....setelah update an game ini sering nge bug salah satu bug yg gua alami yaitu saat mencari matching itu kadang gagal kadang bisa dan tombol clasic/rank/brawl tidak bisa di sentuh. Ok terima kasih semoga di baca montoon,3
"saya beri 3 bintang,karena saya tidak puas degan setiap update yang selalu mengenyampingkan akurasi signal,dan game ini sudah masuk dalam kategori PC,yang membutuhkan banyak ruang penyimpanan dan juga memerlukan ram besar,saya harus menghapus beberapa app untuk bisa tetap punya sapace ram 1GB dari 3GB ram.sangat sungguh disayangkan dalam kondisi cuac a saat ini tidak bisa bermain dgn baik karena kualitas signal tentu pasti tidak stabil. turun 1 hingga 3 bar signal pasti leg gk ketulungan.",3
"Bug jaringan, wifi sudah 5G, tapi kadang sering sinyal tidak stabil,seperti di in game atau tepat nya pada saat tidak war 5-10 ms tiba² sinyal 200+ms ke atas pada saat war, padahal buat main game lain stabil, kadang suka keluar in game menuju lobby, tolong di perbaiki bug nya,",3
"Aku sebutin semua masalah yang ada di game kesayangan monton ini ya 😑😑 1. Game dapat menyebabkan lag secara berlebih, contohnya dari awal main sampai selesai main jaringan selalu merah kuning, 2. Dark sistemnya terlalu berlebih untuk player, 3. Kalo magic chase juga sama kaya nomor 2 dan selalu saja di kasih Hero atau equipment yg kurang bagus yg dapat berdampak pada permainan 🤦🤦, 4. Kalo setiap update pasti yg di dulukan event, bukan update sistem. Udah itu aja, terima kasih 😑😑",3
"KOK"" Mobile legends sekarang makin rusak sinyal bagus Hp bagus kadang gak bisa dibuka waktu mau main,kadang keluar sendiri,kadang gak bisa digerakin(sinyal bagus),kadang henk dan gold tidak pernah nambah padahal dapat tambahan gold😑Min tolong perbaiki.🙏",3
"sumpah, dari tanggal 18/07 sampai sekarang 17/08 ini server ngelag Mulu dah game. gw buka You tube dan IG aja lancar, cuman di game ini data internet gw ngelag di game aneh ini, bau-bau mau mati kalau gak di benerin ini masalah. bukan Skill issue tapi asli teman gw juga kebanyakan banyak yang ngalamin hal serupa! bahkan hampir seluruh teman sekelas gw juga sama. makannya udah beberapa yang pindah game sementara gara-gara bug sinyal gini. kadang kepental-pental sinyalnya",3
"Moonton, tolong semakin di Upgrade signal kok semakin susah aja. Semakin berat file dan sering ngelag parah... Harusnya, jika di upgrade, harus lebih baik. Tolong, signal di stabilkan untuk semua pemain...",3
"Developer terlalu memikirkan update, tapi game jadi sering lag, Dari sepuluh Kali main hanya sekali yg tidak lag, saya pakai tsel 4g Dan sinyal selalu penuh, saya kecewa, says sekarang pindah ke game tetangga, selama developer belum memperbaiki masalah lag,,,",3
"Bagus si bagus banget malah tapi saya tidak ingin melanjutkan nya lagi kenapa? karna Apa ram 3 masih bisa dipake buat maen ml, saya ram 3 maen kok patah patah Mulu padahal jaringannya bagus setiap kali dalam game, saat sedang pick Hero kadang tulisannya pada hilang2 an dan kadang tulisannya jadi ga jelas gitu knp ya lalu sering sekali relog jadi saya menggunakan Hero yg tidak ingin saya pakai setiap relog knp ya moonton tolong benerin klo ga saya ga maen ml lgi",3
"Game gakk nalarrrr, sinyall ngeleg ngeleg gak jelas padahal wifi internet lancarr, ngasih tim gak ngotakkk, kalah menang kalah menang, masa iya tier gloryy ketemu honor bhodooo, game rusakkkkkkk",3
"menurut saya Game ini butuh perbaikan lagi karena bug"" pas gua login ko tiba tiba keluar sendiri terus masa kasih musuh yang jago tim drak sistem",3
min tolong perbaiki sinyal nya dong... masa ada gambar loading terus di tengah layar... gak enak di lihat... apalagi waktu pas mau mulai main... ada gambar muter loading... udah tuh hero gak bisa gerak... harus di keluarin dulu baru masuk lagi... mohon perbaikan nya... terima kadih,3
Sebenernya ini game kesukaan gue tapi kenapa kalo solo rank dapet temen bocil terus udah bocil afk lagi. Bikin males main ny. Pada jaringan nya juga suka error padahal sinyal nya baguss bangett deket tower nya pakan gue. tolong diperbaiki ya moonton.,3
"Kenapa ya akhir akhir ini jaringan saat main ping nya sampai 250 an. Padahal saat di lobby lancar lancar saja tapi lagnya sepanjang pertandingan. Dan mach making kadang juga tidak pas, orang baru naik Epic tapi musuhnya mantan glory. Mohon ya Moonton dikembangkan lagi",3
"Game nya bagus sih, cuman heran aja. Kenapa kalau kita solo rank atau solo clasik, pasti ketemu player yang jumlah pertandingan nya di bawah kita melulu. Match kita ribuan, teman main kita ada yang 26 match lah, ada yg nggk sampai seratus lah. Itu di rank mitik pulak.. Akun apa seperti itu. Tolong lah yang masuk akal sedikit. Bilang nggk ada dark sistem, tapi yang begituan apaan coba? Rata2 semua player pasti pernah atau sering mengalami kejadian seperti itu..",3
Bagaimana ini lagi gereget2 nya main malah lag gak bisa jalan sama sekali. Padahal Paket data masih banyak koneksi jaringan aman2 saja tp kok ping sy parah banget. Keluar game pas masuk lagi malah gak bisa2. Mohon pantauan nya lah apa ada yg menggunakan radar cheat apa memang lagi error.,3
"Untuk moonton, dari gameplay ml udah bagus , dari grafik udah bagus juga. Tapi untuk sistem matchmaking masih kurang, dari dapat tim full komputer dan tim musuh player jago semua, jadi MOONTON seimbangin tim nya , jangan kasi tim yang kurang bagus kalo di random player klasic dan rank mode. Kalo dah diperbaiki sistem matchmaking nya, saya jadiin 5 bintang",3
"Signal 4G..selalu crash saat loading mulai bermain mode brawl Terkadang saat permainan..Signal drop, padahal 4G Jangan bilang cek connection, karena sudah di coba pada saat bersamaan di game dengan genre yang Sama, alhasil lancar jaya Tolong di perbaiki Karena tidak sedikit player mengalami demikian",3
"Tolong...!! Saya dijahili seseorang yang mengundang saya bermain costum,dan kemudian sipengundang tidak ikut serta dalam bermain,melainkan sebagai pemantau dan ketika permainan dimulai sipengundang menjeda-jeda game,ketika saya ingin keluar dari bermain costum tiba-tiba tidak bisa keluar atau bisa disebut saya telah dikendalikan oleh pengundang yang menjadi pemantau. TOLONG DIPERBAIKI...!!!!!",3
"okelah ni game, bukan ingin melecehkan atau pun mengejek dan semacamnya, tapi jangan di kasih kekalahan terus menerus lah saat bermain. mau itu mode rank atau clasik dll, atau gini, ada menang ada kalah, contoh> menang 3x kalah 1-2x gitu aeelah.",3
Dah lama main ml gk pernah ada bug. Tapi sekarang ada sedikit gangguan pada saat main game kadang tiba2 tersendat game macet walau hanya 1 detik ketika war sangat menyebalkan saya kira munkin karena device tapi teman saya juga mengalami tolong beri saya solusi. Tanggapin napa?,3
Kenapa sering lag pas war pdhal sinyal bagus. hp juga mempuni,3
"game rusak, sinyal bagus tetep aja delay😂 #Lebihmentingincollab😂😂",3
agak sedikit lag tapi masih okey lah,3
moonton tolong di lihat kritik/saran ini.saat bermain sinyal tiba-tiba lag dan membikin kesal saja. dan itu pun tidak ada fitur buat lapor sinyal tidak stabil jadi saya kecewa. dan juga speed moda di pengaturan jaringan udah diaktifkan tapi tetap saja lag saat bermain. jadi speed mode fungsi nya apa kalau sinyal masih tidak stabil. Dan juga tolong adakan fitur sembunyikan hasil pertandingan krna disemua game itu ada fitur nya. tolong dilihat saran/kritik ini. thanks moonton!,3
"overall game nya bagus cuma tolong kasih sensor yg banyak biar playernya ga pada toxic dan larang dating di game seperti ini, setiap saya bermain pasti saja ada tim saya yang bucin, dan mereka sering sekali mati, bisa di bilang dark sistem, tolong dong min, game nya bgus tapi playernya ga ada akhlaknya. dan tolong matikan fitur bebas saat di dalam game karena banyak player toxic yang berkata kasar dan saya tidak suka hal tersebut. sekian pendapat dari saya semoga membantu, maaf jika ada keliru.",3
Kenapa sekarang gem ini sering terjadi banyak masalah kadang ga bisa login terjadi masalah padahal jirangan bagus .dan pas mau naik renk susah banget tolong d samain lah musuh nya dan tim nya agar bisa terhibur kita dalam bermain. tolong d perbaiki monton semoga tida terjadi lagi,3
"Tolong diperhatikan jaringan permainan nya soalnya setiap main tiba tiba jaringan nya drop jadi merah, itu sepanjang permainan.kalau dipikir itu jaringan nya yang bermasalah tapi di setiap tempat saya main jaringannya tiba tiba merah, jaringan selama permainan naik turun jadi di In game selalu mati karena nge leg. Padahal udah pake mode speed, mau pakai paket data atau pun wifi sama saja hasilnya jaringan nya naik turun. Sekali lagi moonton tolong atasi ini. Gua gak tau ini bug atau apa",3
Game yg sangat seru tapi mohon lah ketika kita menyambung ulang kedalam game nya ttolong percepat saya ada yg nelpon terus pas maasuk lagi malah log in ulang dan itu masuk kedalam game nya lama banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!,3
"Moonton yang terhormat.. Ntah kenapa saya main mobile legend sinyal selalu naik turun 60-200++ Itu bikin ngga nyaman. Ntah dari sistem moontonnya atau axis nya yang rusak. Sekarang sinyal di gabungin ( Data + wifi ) tidak bisa, padahal udah di aktifin. Kalau wifi di aktifin otomatis sinyal wifi saja yang di pake, sedangkan data tidak. Yang seharunys nambah bagus malah nambah tidak bisa bergerak. Mohon ditanggepin, Terimakasih.",3
"Di HARAPKAN PENGERTIANNYA., di saat jaringan lagi full/bagus terlalu sering LAG dan LAG BERAT dan kalau mau di reset kembali ke dalam game jadinya tidak bisa masuk lagi akibatnya PLAYER yg DI KENAKAN AFK.,!! MOHON PERHATIANNYA..",3
lainkali kalok apdet tolong jaringan nya di perbaiki biyar gak banyak player yg emosi gara gara jaringan yg kayak ajjjjggg bikin emosi dan pingin hps ml,3
